EZABPQM;Tranche_Debut;Tranche_Fin;Mnémo;Territoire;Date_Attribution
6285;628500000;628599999;SFR0;Métropole;08/12/2011
6286;628600000;628699999;SFR0;Métropole;08/12/2011
6287;628700000;628799999;SFR0;Métropole;08/12/2011
6288;628800000;628899999;SFR0;Métropole;08/12/2011
6289;628900000;628999999;SFR0;Métropole;08/12/2011
62900;629000000;629009999;SFR0;Métropole;08/12/2011
62901;629010000;629019999;SFR0;Métropole;08/12/2011
62902;629020000;629029999;SFR0;Métropole;08/12/2011
62903;629030000;629039999;SFR0;Métropole;08/12/2011
62904;629040000;629049999;SFR0;Métropole;08/12/2011
62905;629050000;629059999;CORI;Métropole;05/07/2021
62906;629060000;629069999;SFR0;Métropole;08/12/2011
62907;629070000;629079999;SFR0;Métropole;08/12/2011
62908;629080000;629089999;SFR0;Métropole;08/12/2011
62909;629090000;629099999;SFR0;Métropole;08/12/2011
6291;629100000;629199999;SFR0;Métropole;08/12/2011
6292;629200000;629299999;SFR0;Métropole;08/12/2011
6293;629300000;629399999;SFR0;Métropole;08/12/2011
6294;629400000;629499999;SFR0;Métropole;08/12/2011
6295;629500000;629599999;SFR0;Métropole;08/12/2011
6296;629600000;629699999;SFR0;Métropole;08/12/2011
6297;629700000;629799999;SFR0;Métropole;08/12/2011
6298;629800000;629899999;SFR0;Métropole;08/12/2011
6299;629900000;629999999;SFR0;Métropole;08/12/2011
630;630000000;630999999;FRTE;Métropole;01/01/2017
631;631000000;631999999;FRTE;Métropole;01/01/2017
632;632000000;632999999;FRTE;Métropole;01/01/2017
633;633000000;633999999;FRTE;Métropole;01/01/2017
6340;634000000;634099999;SFR0;Métropole;08/12/2011
6341;634100000;634199999;SFR0;Métropole;08/12/2011
6342;634200000;634299999;SFR0;Métropole;08/12/2011
6343;634300000;634399999;SFR0;Métropole;08/12/2011
6344;634400000;634499999;SFR0;Métropole;08/12/2011
6345;634500000;634599999;SFR0;Métropole;08/12/2011
6346;634600000;634699999;SFR0;Métropole;08/12/2011
6347;634700000;634799999;SFR0;Métropole;08/12/2011
6348;634800000;634899999;SFR0;Métropole;08/12/2011
63490;634900000;634909999;SFR0;Métropole;08/12/2011
63491;634910000;634919999;SFR0;Métropole;08/12/2011
63492;634920000;634929999;SFR0;Métropole;08/12/2011
63493;634930000;634939999;SFR0;Métropole;08/12/2011
63494;634940000;634949999;SFR0;Métropole;08/12/2011
63495;634950000;634959999;AFON;Métropole;30/08/2021
63496;634960000;634969999;AFON;Métropole;30/08/2021
63497;634970000;634979999;SFR0;Métropole;08/12/2011
63498;634980000;634989999;AFON;Métropole;30/08/2021
63499;634990000;634999999;SFR0;Métropole;08/12/2011
6350;635000000;635099999;SFR0;Métropole;08/12/2011
6351;635100000;635199999;SFR0;Métropole;08/12/2011
6352;635200000;635299999;SFR0;Métropole;08/12/2011
6353;635300000;635399999;SFR0;Métropole;08/12/2011
6354;635400000;635499999;SFR0;Métropole;08/12/2011
6355;635500000;635599999;SFR0;Métropole;08/12/2011
6356;635600000;635699999;SFR0;Métropole;08/12/2011
6357;635700000;635799999;SFR0;Métropole;08/12/2011
6358;635800000;635899999;SFR0;Métropole;08/12/2011
63590;635900000;635909999;AFON;Métropole;30/08/2021
63591;635910000;635919999;AFON;Métropole;30/08/2021
63592;635920000;635929999;AFON;Métropole;30/08/2021
63593;635930000;635939999;AFON;Métropole;30/08/2021
63594;635940000;635949999;AFON;Métropole;30/08/2021
63595;635950000;635959999;AFON;Métropole;30/08/2021
63596;635960000;635969999;AFON;Métropole;30/08/2021
63597;635970000;635979999;AFON;Métropole;30/08/2021
63598;635980000;635989999;SFR0;Métropole;08/12/2011
63599;635990000;635999999;SFR0;Métropole;08/12/2011
6360;636000000;636099999;NRJ;Métropole;21/09/2006
6361;636100000;636199999;NRJ;Métropole;21/09/2006
6362;636200000;636299999;NRJ;Métropole;21/09/2006
6363;636300000;636399999;NRJ;Métropole;21/09/2006
63640;636400000;636409999;NRJ;Métropole;21/09/2006
63641;636410000;636419999;NRJ;Métropole;21/09/2006
63642;636420000;636429999;NRJ;Métropole;21/09/2006
63643;636430000;636439999;NRJ;Métropole;21/09/2006
63644;636440000;636449999;NRJ;Métropole;21/09/2006
636450;636450000;636450999;PAOP;Métropole;04/07/2024
636451;636451000;636451999;NRJ;Métropole;21/09/2006
636452;636452000;636452999;AKEO;Métropole;04/03/2024
636453;636453000;636453999;AKEO;Métropole;04/03/2024
636454;636454000;636454999;NRJ;Métropole;21/09/2006
636455;636455000;636455999;NRJ;Métropole;21/09/2006
636456;636456000;636456999;NRJ;Métropole;21/09/2006
636457;636457000;636457999;NRJ;Métropole;21/09/2006
636458;636458000;636458999;NRJ;Métropole;21/09/2006
636459;636459000;636459999;NRJ;Métropole;21/09/2006
63646;636460000;636469999;NRJ;Métropole;21/09/2006
63647;636470000;636479999;NRJ;Métropole;21/09/2006
63648;636480000;636489999;NRJ;Métropole;21/09/2006
63649;636490000;636499999;NRJ;Métropole;21/09/2006
6365;636500000;636599999;NRJ;Métropole;12/06/2008
6366;636600000;636699999;NRJ;Métropole;12/06/2008
6367;636700000;636799999;NRJ;Métropole;12/06/2008
6368;636800000;636899999;NRJ;Métropole;12/06/2008
6369;636900000;636999999;NRJ;Métropole;12/06/2008
637;637000000;637999999;FRTE;Métropole;01/01/2017
63801;638010000;638019999;PRIX;Métropole;31/01/2012
63802;638020000;638029999;PRIX;Métropole;31/01/2012
63803;638030000;638039999;PRIX;Métropole;31/01/2012
63804;638040000;638049999;PRIX;Métropole;31/01/2012
63805;638050000;638059999;PRIX;Métropole;31/01/2012
63806;638060000;638069999;IPDI;Métropole;19/12/2018
63808;638080000;638089999;ALPL;Métropole;29/01/2013
63809;638090000;638099999;ALPL;Métropole;29/01/2013
6381;638100000;638199999;FRTE;Métropole;01/01/2017
6382;638200000;638299999;FRTE;Métropole;01/01/2017
6383;638300000;638399999;FRTE;Métropole;01/01/2017
6384;638400000;638499999;FRTE;Métropole;01/01/2017
6385;638500000;638599999;FRTE;Métropole;01/01/2017
6386;638600000;638699999;FRTE;Métropole;01/01/2017
6387;638700000;638799999;FRTE;Métropole;01/01/2017
6388;638800000;638899999;FRTE;Métropole;01/01/2017
6389;638900000;638999999;FRTE;Métropole;01/01/2017
63900;639000000;639009999;FRTE;Mayotte;01/01/2017
63901;639010000;639019999;FRTE;Mayotte;01/01/2017
63902;639020000;639029999;FRTE;Mayotte;01/01/2017
63903;639030000;639039999;TELC;Mayotte;25/06/2015
63904;639040000;639049999;TELC;Mayotte;25/06/2015
63905;639050000;639059999;TELC;Mayotte;25/06/2015
63906;639060000;639069999;TELC;Mayotte;25/06/2015
63907;639070000;639079999;TELC;Mayotte;25/06/2015
63909;639090000;639099999;SRR;Mayotte;15/02/2007
63910;639100000;639109999;SRR;Mayotte;15/02/2007
63911;639110000;639119999;SRR;Mayotte;15/02/2007
63919;639190000;639199999;TELC;Mayotte;25/06/2015
63920;639200000;639209999;SRR;Mayotte;15/02/2007
63921;639210000;639219999;SRR;Mayotte;15/02/2007
63922;639220000;639229999;SRR;Mayotte;15/02/2007
63923;639230000;639239999;SRR;Mayotte;15/02/2007
63924;639240000;639249999;SRR;Mayotte;15/02/2007
63925;639250000;639259999;SRR;Mayotte;15/02/2007
63926;639260000;639269999;TELC;Mayotte;25/06/2015
63927;639270000;639279999;SRR;Mayotte;15/02/2007
63928;639280000;639289999;SRR;Mayotte;15/02/2007
63929;639290000;639299999;SRR;Mayotte;15/02/2007
63930;639300000;639309999;MAOR;Mayotte;01/10/2019
63939;639390000;639399999;TELC;Mayotte;25/06/2015
63940;639400000;639409999;SRR;Mayotte;15/02/2007
63950;639500000;639509999;MAOR;Mayotte;01/10/2019
63955;639550000;639559999;FRTE;Mayotte;25/06/2021
63956;639560000;639569999;FRTE;Mayotte;25/06/2021
63957;639570000;639579999;FRTE;Mayotte;25/06/2021
63958;639580000;639589999;FRTE;Mayotte;25/06/2021
63959;639590000;639599999;FRTE;Mayotte;25/06/2021
63960;639600000;639609999;FRTE;Mayotte;01/01/2017
63961;639610000;639619999;FRTE;Mayotte;01/01/2017
63962;639620000;639629999;FRTE;Mayotte;01/01/2017
63963;639630000;639639999;FRTE;Mayotte;01/01/2017
63964;639640000;639649999;FRTE;Mayotte;01/01/2017
63965;639650000;639659999;SRR;Mayotte;15/02/2007
63966;639660000;639669999;SRR;Mayotte;15/02/2007
63967;639670000;639679999;SRR;Mayotte;15/02/2007
63968;639680000;639689999;SRR;Mayotte;15/02/2007
63969;639690000;639699999;SRR;Mayotte;15/02/2007
63970;639700000;639709999;MAOR;Mayotte;01/10/2019
63971;639710000;639719999;TELC;Mayotte;14/12/2017
63972;639720000;639729999;TELC;Mayotte;14/12/2017
63973;639730000;639739999;TELC;Mayotte;14/12/2017
63974;639740000;639749999;TELC;Mayotte;14/12/2017
63975;639750000;639759999;TELC;Mayotte;14/12/2017
63976;639760000;639769999;FRTE;Mayotte;01/01/2017
63977;639770000;639779999;FRTE;Mayotte;04/05/2017
63978;639780000;639789999;FRTE;Mayotte;04/05/2017
63979;639790000;639799999;FRTE;Mayotte;04/05/2017
63990;639900000;639909999;MAOR;Mayotte;01/10/2019
63994;639940000;639949999;TELC;Mayotte;25/06/2015
63995;639950000;639959999;TELC;Mayotte;25/06/2015
63996;639960000;639969999;TELC;Mayotte;25/06/2015
63997;639970000;639979999;TELC;Mayotte;25/06/2015
63999;639990000;639999999;FRTE;Mayotte;01/01/2017
640000;640000000;640000999;GLOB;Métropole;24/11/2023
640001;640001000;640001999;GLOB;Métropole;24/11/2023
640002;640002000;640002999;GLOB;Métropole;24/11/2023
640003;640003000;640003999;GLOB;Métropole;24/11/2023
640004;640004000;640004999;GLOB;Métropole;24/11/2023
640007;640007000;640007999;GLOB;Métropole;24/11/2023
640008;640008000;640008999;GLOB;Métropole;24/11/2023
640010;640010000;640010999;GLOB;Métropole;24/11/2023
640012;640012000;640012999;GLOB;Métropole;24/11/2023
640013;640013000;640013999;GLOB;Métropole;24/11/2023
640014;640014000;640014999;GLOB;Métropole;24/11/2023
640015;640015000;640015999;GLOB;Métropole;24/11/2023
640016;640016000;640016999;GLOB;Métropole;24/11/2023
640040;640040000;640040999;GLOB;Métropole;24/11/2023
640041;640041000;640041999;GLOB;Métropole;24/11/2023
640042;640042000;640042999;GLOB;Métropole;24/11/2023
640044;640044000;640044999;GLOB;Métropole;24/11/2023
640045;640045000;640045999;GLOB;Métropole;24/11/2023
640046;640046000;640046999;GLOB;Métropole;24/11/2023
640047;640047000;640047999;GLOB;Métropole;24/11/2023
640048;640048000;640048999;GLOB;Métropole;24/11/2023
640049;640049000;640049999;GLOB;Métropole;24/11/2023
64005;640050000;640059999;CORI;Métropole;27/05/2010
64006;640060000;640069999;CORI;Métropole;27/05/2010
64007;640070000;640079999;CORI;Métropole;27/05/2010
64008;640080000;640089999;CORI;Métropole;27/05/2010
64009;640090000;640099999;CORI;Métropole;27/05/2010
6401;640100000;640199999;FRTE;Métropole;01/01/2017
6402;640200000;640299999;FRTE;Métropole;01/01/2017
6403;640300000;640399999;FRTE;Métropole;01/01/2017
6404;640400000;640499999;FRTE;Métropole;01/01/2017
6405;640500000;640599999;FRTE;Métropole;01/01/2017
6406;640600000;640699999;FRTE;Métropole;01/01/2017
6407;640700000;640799999;FRTE;Métropole;01/01/2017
6408;640800000;640899999;FRTE;Métropole;01/01/2017
6409;640900000;640999999;FRTE;Métropole;01/01/2017
6410;641000000;641099999;LPST;Métropole;08/01/2020
6411;641100000;641199999;LPST;Métropole;08/01/2020
6412;641200000;641299999;LPST;Métropole;08/01/2020
6413;641300000;641399999;LPST;Métropole;08/01/2020
6414;641400000;641499999;LPST;Métropole;08/01/2020
6415;641500000;641599999;LPST;Métropole;08/01/2020
64160;641600000;641609999;NRJ;Métropole;26/11/2009
64161;641610000;641619999;NRJ;Métropole;26/11/2009
64162;641620000;641629999;SWFR;Métropole;05/10/2023
64163;641630000;641639999;SOCT;Métropole;23/06/2011
64164;641640000;641649999;LEGO;Métropole;11/05/2010
641650;641650000;641650999;EMES;Métropole;22/06/2017
641651;641651000;641651999;EMES;Métropole;22/06/2017
641652;641652000;641652999;EMES;Métropole;22/06/2017
641653;641653000;641653999;EMES;Métropole;22/06/2017
641654;641654000;641654999;EMES;Métropole;22/06/2017
641656;641656000;641656999;EMES;Métropole;22/06/2017
641658;641658000;641658999;EMES;Métropole;22/06/2017
641659;641659000;641659999;EMES;Métropole;22/06/2017
64166;641660000;641669999;NRJ;Métropole;01/03/2018
64167;641670000;641679999;NRJ;Métropole;01/03/2018
64168;641680000;641689999;NRJ;Métropole;01/03/2018
64169;641690000;641699999;NRJ;Métropole;01/03/2018
6417;641700000;641799999;NRJ;Métropole;26/11/2009
6418;641800000;641899999;LPST;Métropole;08/01/2020
6419;641900000;641999999;LPST;Métropole;08/01/2020
642;642000000;642999999;FRTE;Métropole;01/01/2017
643;643000000;643999999;FRTE;Métropole;01/01/2017
6440;644000000;644099999;LPST;Métropole;08/01/2020
6441;644100000;644199999;FRTE;Métropole;01/01/2017
6442;644200000;644299999;FRTE;Métropole;01/01/2017
6443;644300000;644399999;FRTE;Métropole;01/01/2017
6444;644400000;644499999;TRAT;Métropole;13/07/2006
6445;644500000;644599999;TRAT;Métropole;13/07/2006
64460;644600000;644609999;TRAT;Métropole;13/07/2006
64461;644610000;644619999;TRAT;Métropole;13/07/2006
64462;644620000;644629999;TRAT;Métropole;13/07/2006
64463;644630000;644639999;TRAT;Métropole;13/07/2006
64464;644640000;644649999;TRAT;Métropole;13/07/2006
64465;644650000;644659999;TRAT;Métropole;13/07/2006
64466;644660000;644669999;ONOF;Métropole;29/03/2023
64467;644670000;644679999;ONOF;Métropole;29/03/2023
64468;644680000;644689999;ONOF;Métropole;29/03/2023
64469;644690000;644699999;ONOF;Métropole;29/03/2023
6447;644700000;644799999;LPST;Métropole;08/01/2020
6448;644800000;644899999;LPST;Métropole;08/01/2020
6449;644900000;644999999;LPST;Métropole;08/01/2020
645;645000000;645999999;FRTE;Métropole;01/01/2017
646;646000000;646999999;SFR0;Métropole;08/12/2011
647;647000000;647999999;FRTE;Métropole;01/01/2017
648;648000000;648999999;FRTE;Métropole;01/01/2017
6490;649000000;649099999;FRTE;Métropole;01/01/2017
6491;649100000;649199999;FRTE;Métropole;01/01/2017
6492;649200000;649299999;FRTE;Métropole;01/01/2017
6493;649300000;649399999;FRTE;Métropole;01/01/2017
6494;649400000;649499999;FRTE;Métropole;01/01/2017
64950;649500000;649509999;PHON;Métropole;11/01/2019
64951;649510000;649519999;FRTE;Métropole;01/01/2017
64952;649520000;649529999;FRTE;Métropole;01/01/2017
64953;649530000;649539999;FRTE;Métropole;01/01/2017
64954;649540000;649549999;FRTE;Métropole;01/01/2017
64955;649550000;649559999;FRTE;Métropole;01/01/2017
64956;649560000;649569999;FRTE;Métropole;01/01/2017
64957;649570000;649579999;FRTE;Métropole;01/01/2017
64958;649580000;649589999;FRTE;Métropole;01/01/2017
64959;649590000;649599999;FRTE;Métropole;01/01/2017
6496;649600000;649699999;FRTE;Métropole;01/01/2017
6497;649700000;649799999;FRTE;Métropole;01/01/2017
6498;649800000;649899999;FRTE;Métropole;01/01/2017
64990;649900000;649909999;INCL;Métropole;05/11/2015
64991;649910000;649919999;INCL;Métropole;05/11/2015
64992;649920000;649929999;FRTE;Métropole;01/01/2017
64993;649930000;649939999;FRTE;Métropole;01/01/2017
649940;649940000;649940999;EMES;Métropole;22/06/2017
649944;649944000;649944999;EMES;Métropole;22/06/2017
649946;649946000;649946999;EMES;Métropole;22/06/2017
649949;649949000;649949999;EMES;Métropole;22/06/2017
64995;649950000;649959999;PRIX;Métropole;26/11/2009
649960;649960000;649960999;EMES;Métropole;22/06/2017
649961;649961000;649961999;EMES;Métropole;22/06/2017
649964;649964000;649964999;EMES;Métropole;22/06/2017
649965;649965000;649965999;EMES;Métropole;22/06/2017
649966;649966000;649966999;EMES;Métropole;22/06/2017
649967;649967000;649967999;EMES;Métropole;22/06/2017
649968;649968000;649968999;EMES;Métropole;22/06/2017
649969;649969000;649969999;EMES;Métropole;22/06/2017
649970;649970000;649970999;EMES;Métropole;22/06/2017
649971;649971000;649971999;EMES;Métropole;22/06/2017
649972;649972000;649972999;EMES;Métropole;22/06/2017
649974;649974000;649974999;EMES;Métropole;22/06/2017
649975;649975000;649975999;EMES;Métropole;22/06/2017
649976;649976000;649976999;EMES;Métropole;22/06/2017
649977;649977000;649977999;EMES;Métropole;22/06/2017
649978;649978000;649978999;EMES;Métropole;22/06/2017
649979;649979000;649979999;EMES;Métropole;22/06/2017
64998;649980000;649989999;PRIX;Métropole;26/11/2009
64999;649990000;649999999;SFR0;Métropole;22/03/2018
650;650000000;650999999;BOUY;Métropole;12/07/2005
651;651000000;651999999;FRMO;Métropole;23/02/2010
652;652000000;652999999;FRMO;Métropole;23/02/2010
6530;653000000;653099999;BOUY;Métropole;15/10/1999
6531;653100000;653199999;BOUY;Métropole;15/10/1999
6532;653200000;653299999;BOUY;Métropole;15/10/1999
6533;653300000;653399999;BOUY;Métropole;15/10/1999
6534;653400000;653499999;BOUY;Métropole;15/10/1999
6535;653500000;653599999;FRMO;Métropole;23/02/2010
6536;653600000;653699999;FRMO;Métropole;23/02/2010
6537;653700000;653799999;FRMO;Métropole;23/02/2010
6538;653800000;653899999;FRMO;Métropole;23/02/2010
6539;653900000;653999999;FRMO;Métropole;23/02/2010
654;654000000;654999999;FRTE;Métropole;01/01/2017
655;655000000;655999999;SFR0;Métropole;08/12/2011
6560;656000000;656099999;EMES;Métropole;22/06/2017
6561;656100000;656199999;EMES;Métropole;22/06/2017
6562;656200000;656299999;EMES;Métropole;22/06/2017
6563;656300000;656399999;EMES;Métropole;22/06/2017
6564;656400000;656499999;EMES;Métropole;22/06/2017
6565;656500000;656599999;EMES;Métropole;22/06/2017
65660;656600000;656609999;SWFR;Métropole;05/10/2023
65662;656620000;656629999;SWFR;Métropole;05/10/2023
65663;656630000;656639999;SWFR;Métropole;05/10/2023
65664;656640000;656649999;SWFR;Métropole;05/10/2023
65665;656650000;656659999;SWFR;Métropole;05/10/2023
65666;656660000;656669999;PRIX;Métropole;05/05/2011
65667;656670000;656679999;PRIX;Métropole;05/05/2011
65668;656680000;656689999;PRIX;Métropole;05/05/2011
65669;656690000;656699999;PRIX;Métropole;05/05/2011
6567;656700000;656799999;LPST;Métropole;08/01/2020
6568;656800000;656899999;LPST;Métropole;08/01/2020
6569;656900000;656999999;EMES;Métropole;22/06/2017
657001;657001000;657001999;EMES;Métropole;22/06/2017
657003;657003000;657003999;EMES;Métropole;22/06/2017
657005;657005000;657005999;EMES;Métropole;22/06/2017
657007;657007000;657007999;EMES;Métropole;22/06/2017
657008;657008000;657008999;EMES;Métropole;22/06/2017
65701;657010000;657019999;EMES;Métropole;22/06/2017
657020;657020000;657020999;EMES;Métropole;22/06/2017
657025;657025000;657025999;EMES;Métropole;22/06/2017
657026;657026000;657026999;EMES;Métropole;22/06/2017
657028;657028000;657028999;EMES;Métropole;22/06/2017
657029;657029000;657029999;EMES;Métropole;22/06/2017
657030;657030000;657030999;EMES;Métropole;22/06/2017
657031;657031000;657031999;EMES;Métropole;22/06/2017
657032;657032000;657032999;EMES;Métropole;22/06/2017
657033;657033000;657033999;EMES;Métropole;22/06/2017
657037;657037000;657037999;EMES;Métropole;22/06/2017
657038;657038000;657038999;EMES;Métropole;22/06/2017
657039;657039000;657039999;EMES;Métropole;22/06/2017
657040;657040000;657040999;EMES;Métropole;22/06/2017
657041;657041000;657041999;EMES;Métropole;22/06/2017
657042;657042000;657042999;EMES;Métropole;22/06/2017
657045;657045000;657045999;EMES;Métropole;22/06/2017
657046;657046000;657046999;EMES;Métropole;22/06/2017
65705;657050000;657059999;EMES;Métropole;22/06/2017
65706;657060000;657069999;EMES;Métropole;22/06/2017
65707;657070000;657079999;EMES;Métropole;22/06/2017
65708;657080000;657089999;EMES;Métropole;22/06/2017
65709;657090000;657099999;EMES;Métropole;22/06/2017
657103;657103000;657103999;EMES;Métropole;22/06/2017
